lat,lon,netrad
52.25,111.25,59.38721777539571
52.25,111.75,58.66489268887988
52.25,112.25,60.3207625670816
52.25,112.75,61.122350042986454
52.25,113.25,51.65742366589268
52.25,113.75,63.658462555145704
52.25,114.25,64.03388035469
52.25,114.75,65.87961609171748
52.25,115.25,49.29622467568933
52.25,115.75,45.600182738309954
52.25,116.25,38.64937586963762
52.25,116.75,36.06669579687485
52.25,117.25,41.637413295865144
52.25,117.75,44.16091296078693
52.25,118.25,67.17067796315092
52.25,118.75,67.46519269519766
52.25,119.25,67.50538207848192
52.25,119.75,68.93743811253398
52.25,120.25,69.66879548954672
52.25,120.75,49.74523015940541
52.25,121.25,70.07932397807045
52.25,121.75,71.81111000256543
52.25,122.25,70.1513330524006
52.25,122.75,70.61548529256794
52.25,123.25,71.42140557341739
52.25,123.75,71.46361338482086
52.25,124.25,72.46190747325845
52.25,124.75,69.56764083494897
52.25,125.25,68.4108578777344
52.25,125.75,64.36499317973829
52.25,126.25,55.06785898119578
52.25,126.75,55.44189056555965
52.25,127.25,63.693415083296166
52.25,127.75,63.91365331786751
52.25,128.25,61.83238152134247
52.25,128.75,59.156686599808644
52.25,129.25,58.43257599566324
52.25,129.75,60.25431581004853
52.25,130.25,58.187488841317524
52.25,130.75,64.28468955980472
52.25,131.25,63.333070497023805
52.25,131.75,69.69128801076837
52.25,132.25,67.40684180377806
52.25,132.75,55.394946913747404
52.25,133.25,52.45302980110484
52.25,133.75,52.19478365552732
52.25,134.25,43.700597605250394
52.25,134.75,46.67502735207423
52.25,135.25,50.83125617442595
52.25,135.75,53.57701323857803
52.25,136.25,50.62909394132749
52.25,136.75,54.43814288881612
52.25,137.25,61.87925054775521
52.25,137.75,53.65322869426604
52.25,138.25,57.10360815841676
52.25,138.75,50.35591692128214
52.25,139.25,42.566158379841426
52.25,139.75,42.118355954863134
52.25,140.25,46.71366402109783
52.25,140.75,54.493344131087234
52.25,141.25,50.19579437858758
52.25,141.75,42.84822989030598
52.25,142.25,46.49837217036147
52.25,142.75,34.060452497866244
52.25,156.75,10.304546575465857
52.25,157.25,8.678183961332621
52.25,157.75,6.8925933951302625
52.25,158.25,15.136377936486326
51.75,-127.75,55.3329644672868
51.75,-127.25,46.96436733147903
51.75,-126.75,38.74101867706575
51.75,-126.25,26.871286217829493
51.75,-125.75,33.642935393016934
51.75,-125.25,43.53965665592099
51.75,-124.75,53.74624141873819
51.75,-124.25,63.91002504902205
51.75,-123.75,65.66060531218963
51.75,-123.25,66.15264745251065
51.75,-122.75,63.3118259176718
51.75,-122.25,63.45020542310064
51.75,-121.75,68.96692748982888
51.75,-121.25,67.58750474561494
51.75,-120.75,68.26835772479674
51.75,-120.25,67.19412989577584
51.75,-119.75,65.25455909023978
51.75,-119.25,62.666006242000265
51.75,-118.75,49.224536285420385
51.75,-118.25,46.27371016746435
51.75,-117.75,39.270100676949205
51.75,-117.25,46.77307269224828
51.75,-116.75,39.42620082700601
51.75,-116.25,38.342085508565035
51.75,-115.75,55.583454343168675
51.75,-115.25,68.69374291292507
51.75,-114.75,49.72449422146248
51.75,-114.25,32.84766293224701
51.75,-113.75,36.932073068872945
51.75,-113.25,34.49871022197
51.75,-112.75,34.74132719907959
51.75,-112.25,35.30378734655097
51.75,-111.75,36.29055717349985
51.75,-111.25,37.00168018684836
51.75,-110.75,36.41502207928244
51.75,-110.25,37.21029373229911
51.75,-109.75,36.19081597995805
51.75,-109.25,35.69825565396125
51.75,-108.75,35.84187558058734
51.75,-108.25,34.1646710160953
51.75,-107.75,34.52611827461291
51.75,-107.25,35.0366996168878
51.75,-106.75,35.89289340672978
51.75,-106.25,34.16501422701504
51.75,-105.75,32.77635257365839
51.75,-105.25,33.504076216821154
51.75,-104.75,33.61713683239805
51.75,-104.25,35.85380759950161
51.75,-103.75,34.74989055599555
51.75,-103.25,32.35179954577364
51.75,-102.75,30.333661126576473
51.75,-102.25,29.02593725999411
51.75,-101.75,39.325306890791644
51.75,-101.25,53.12408180642922
51.75,-100.75,59.38617214101177
51.75,-100.25,48.50992336350103
51.75,-99.75,50.36262163819961
51.75,-99.25,54.62817671263323
51.75,-98.75,53.971093431920096
51.75,-98.25,58.074818312212386
51.75,-97.75,61.03563547624742
51.75,-97.25,58.08920813839402
51.75,-96.75,62.86378241465782
51.75,-96.25,68.85770044952
51.75,-95.75,68.86525321856224
51.75,-95.25,65.7901839374196
51.75,-94.75,65.87619863190695
51.75,-94.25,65.86868573154538
51.75,-93.75,66.10144874058383
51.75,-93.25,66.78238967928439
51.75,-92.75,65.91167743500586
51.75,-92.25,65.89338639301387
51.75,-91.75,63.855220978032996
51.75,-91.25,64.61608050613863
51.75,-90.75,63.410907769338266
51.75,-90.25,65.0008849068244
51.75,-89.75,64.87443404984322
51.75,-89.25,65.29902145553316
51.75,-88.75,63.08587662753593
51.75,-88.25,63.584904130475984
51.75,-87.75,63.253150950119476
51.75,-87.25,66.38511762677845
51.75,-86.75,65.87298746466041
51.75,-86.25,63.84264148114642
51.75,-85.75,59.46857136580679
51.75,-85.25,54.520304712469304
51.75,-84.75,56.16796185862186
51.75,-84.25,55.476282033546454
51.75,-83.75,61.80664947688473
51.75,-83.25,59.44514410440351
51.75,-82.75,54.0735154509928
51.75,-82.25,51.0945904387255
51.75,-81.75,50.802469142707096
51.75,-81.25,41.02884704815051
51.75,-80.75,40.936300066112146
51.75,-78.75,52.494001013637785
51.75,-78.25,55.18816126614138
51.75,-77.75,54.32778932414835
51.75,-77.25,49.67116808016534
51.75,-76.75,49.66873743606796
51.75,-76.25,50.80976147784858
51.75,-75.75,49.31730385919804
51.75,-75.25,49.09362352933045
51.75,-74.75,47.38523596200094
51.75,-74.25,43.86284928470636
51.75,-73.75,45.10181817056819
51.75,-73.25,46.46648935516312
51.75,-72.75,53.931214262680605
51.75,-72.25,44.57591804401883
51.75,-71.75,40.76304534868754
51.75,-71.25,43.8042858889265
51.75,-70.75,43.96913093114248
51.75,-70.25,43.95836818478143
51.75,-69.75,40.56386739241016
51.75,-69.25,50.95998350069286
51.75,-68.75,54.50978069315129
51.75,-68.25,52.0405944678668
51.75,-67.75,42.62699180453449
51.75,-67.25,37.608032546002626
51.75,-66.75,50.89771442868597
51.75,-66.25,53.08678621875021
51.75,-65.75,41.92841659606387
51.75,-65.25,43.6172903654496
51.75,-64.75,39.85211524975659
51.75,-64.25,40.695668160453046
51.75,-63.75,43.41912221063193
51.75,-63.25,49.70254218119421
51.75,-62.75,49.10794651434408
51.75,-62.25,53.24323560319611
51.75,-61.75,53.30607713734657
51.75,-61.25,49.30078753654009
51.75,-60.75,51.755135956732424
51.75,-60.25,39.863362860485076
51.75,-59.75,42.95082666484619
51.75,-59.25,44.96738716285538
51.75,-58.75,48.63767242710147
51.75,-58.25,48.60695754340308
51.75,-57.75,32.17148893774802
51.75,-57.25,11.16285850726156
51.75,-56.75,21.76338325580012
51.75,-56.25,21.245392571367262
51.75,-9.75,37.91543570563115
51.75,-9.25,33.94425209109091
51.75,-8.75,32.19396645633886
51.75,-8.25,33.70152632161797
51.75,-4.75,47.38627375239479
51.75,-4.25,46.97149980103292
51.75,-3.75,29.479919353417706
51.75,-3.25,27.777362927929858
51.75,-2.75,28.07753017501898
51.75,-2.25,25.915078416113545
51.75,-1.75,28.160185771655378
51.75,-1.25,28.913223048205467
51.75,-0.75,29.028228443682927
51.75,-0.25,30.09553511627162
51.75,0.25,31.5617163286462
51.75,0.75,33.574658762540146
51.75,4.25,39.69337968135685
51.75,4.75,37.097047788555436
51.75,5.25,38.45668862061636
51.75,5.75,38.26514737697246
51.75,6.25,34.951559395595794
51.75,6.75,36.26453211292287
51.75,7.25,36.764371375923396
51.75,7.75,35.61839058924392
51.75,8.25,32.67073828205009
51.75,8.75,33.9546304167907
51.75,9.25,31.686819369724255
51.75,9.75,33.32624419237473
51.75,10.25,36.18721856791653
51.75,10.75,38.788586909645595
51.75,11.25,33.826105296760815
51.75,11.75,30.567579381630388
51.75,12.25,37.728788204174826
51.75,12.75,38.23228586901147
51.75,13.25,39.20995190478313
51.75,13.75,40.80093046863235
51.75,14.25,40.16060276785634
51.75,14.75,41.039134096182316
51.75,15.25,40.866399380463314
51.75,15.75,39.116353197650604
51.75,16.25,38.1597216557808
51.75,16.75,32.88997065443473
51.75,17.25,35.253200991051344
51.75,17.75,35.446011716251235
51.75,18.25,34.779580622770666
51.75,18.75,32.78725153746685
51.75,19.25,36.61973262940113
51.75,19.75,33.648503510088005
51.75,20.25,38.311220932932
51.75,20.75,37.55026788872625
51.75,21.25,41.27299748176783
51.75,21.75,39.749700313738224
51.75,22.25,38.643862399177095
51.75,22.75,39.841801842234005
51.75,23.25,40.96652930737578
51.75,23.75,45.790105616550996
51.75,24.25,45.71991121889728
51.75,24.75,42.99570396081965
51.75,25.25,46.036592288087355
51.75,25.75,47.22082915243724
51.75,26.25,47.10696534481001
51.75,26.75,44.90279886796369
51.75,27.25,52.74527316068482
51.75,27.75,54.071144815030344
51.75,28.25,53.078201088684885
51.75,28.75,51.44481108227405
51.75,29.25,49.822961707422266
51.75,29.75,50.742102622744554
51.75,30.25,49.17201218608542
51.75,30.75,46.377548183666555
51.75,31.25,44.418669841049024
51.75,31.75,38.579683140020755
51.75,32.25,44.17270451263874
51.75,32.75,45.77558230020064
51.75,33.25,40.37147624228306
51.75,33.75,39.68467703203406
51.75,34.25,37.438256801835635
51.75,34.75,37.67181576770965
51.75,35.25,35.76632354343911
51.75,35.75,35.09602658282025
51.75,36.25,35.41509251960077
51.75,36.75,37.30931826657679
51.75,37.25,35.83473453220803
51.75,37.75,36.8854481945922
51.75,38.25,38.63826085789337
51.75,38.75,38.7395540482269
51.75,39.25,43.625227048218676
51.75,39.75,36.388644912475655
51.75,40.25,37.44449477630922
51.75,40.75,36.2228632039636
51.75,41.25,35.74466226622184
51.75,41.75,32.849894716001444
51.75,42.25,38.661394401469565
51.75,42.75,34.719703361075396
51.75,43.25,38.17539614265117
51.75,43.75,31.68668094397563
51.75,44.25,33.50046165469615
51.75,44.75,33.96324974103343
51.75,45.25,32.44650666445011
51.75,45.75,37.96438914852865
51.75,46.25,46.62348804191677
51.75,46.75,43.61204941597886
51.75,47.25,38.63833684071734
51.75,47.75,42.67154221763418
51.75,48.25,40.89422091359533
51.75,48.75,38.79559830840644
51.75,49.25,40.67847729945842
51.75,49.75,41.07016784582147
51.75,50.25,39.159929413674234
51.75,50.75,38.85439326300043
51.75,51.25,37.847771905547276
51.75,51.75,39.46781473283278
51.75,52.25,39.61973152149095
51.75,52.75,40.92977092076936
51.75,53.25,36.45375281265939
51.75,53.75,40.86739315673
51.75,54.25,39.117912849036344
51.75,54.75,40.48132830757713
51.75,55.25,39.67209872750087
51.75,55.75,40.96737310678884
51.75,56.25,39.68327371093349
51.75,56.75,39.208053785509065
51.75,57.25,42.631162416987365
51.75,57.75,37.832987222291834
51.75,58.25,42.35688671717213
51.75,58.75,43.15955850363535
51.75,59.25,41.59334249959947
51.75,59.75,41.106253516437434
51.75,60.25,40.1735951647906
51.75,60.75,41.42779853854567
51.75,61.25,41.225982734217254
51.75,61.75,41.023745116435904
51.75,62.25,41.75458693963705
51.75,62.75,41.28647403325739
51.75,63.25,40.883057121687
51.75,63.75,41.508367516577636
51.75,64.25,43.261927658179644
51.75,64.75,42.40861679457123
51.75,65.25,42.4202746679851
51.75,65.75,42.019323189881376
51.75,66.25,41.4406921635954
51.75,66.75,40.66103371436088
51.75,67.25,39.81888805893584
51.75,67.75,38.530349943417576
51.75,68.25,39.859385914358526
51.75,68.75,39.47842089035586
51.75,69.25,41.75219456367391
51.75,69.75,41.05443991872677
51.75,70.25,40.158067528015806
51.75,70.75,40.56972300324871
51.75,71.25,40.76284461071026
51.75,71.75,39.713219754881564
51.75,72.25,39.26051677327973
51.75,72.75,40.323468979518466
51.75,73.25,40.64284011351856
51.75,73.75,40.06064066574578
51.75,74.25,38.70410085782969
51.75,74.75,37.746245305890085
51.75,75.25,38.750710116745566
51.75,75.75,40.116193731236805
51.75,76.25,38.79541153189031
51.75,76.75,38.65748453192607
51.75,77.25,38.56144740545332
51.75,77.75,38.480342057087526
51.75,78.25,39.269203840575486
51.75,78.75,41.31561765283993
51.75,79.25,44.93359018820409
51.75,79.75,42.30342715364526
51.75,80.25,46.56424207041027
51.75,80.75,53.11052185732234
51.75,81.25,39.84086244189436
51.75,81.75,35.97996383817836
51.75,82.25,36.37747836809677
51.75,82.75,37.79543294790171
51.75,83.25,32.54701311480931
51.75,83.75,45.19079542002598
51.75,84.25,46.60592354540607
51.75,84.75,54.73089592750071
51.75,85.25,59.65982446313756
51.75,85.75,60.08666202439702
51.75,86.25,64.51170503783857
51.75,86.75,68.34785361055944
51.75,87.25,69.18699405572414
51.75,87.75,66.01905950697845
51.75,88.25,58.09995119891443
51.75,88.75,53.31113589200496
51.75,89.25,49.59231154831281
51.75,89.75,56.87760340219666
51.75,90.25,48.586971002167495
51.75,90.75,59.502020630643855
51.75,91.25,59.51267957299263
51.75,91.75,56.990286515660394
51.75,92.25,54.53065862606621
51.75,92.75,55.89112009237428
51.75,93.25,53.211302728743604
51.75,93.75,51.120293505829466
51.75,94.25,42.12837659453816
51.75,94.75,43.08022870424173
51.75,95.25,53.339371986496715
51.75,95.75,61.33623975118239
51.75,96.25,59.767394615522356
51.75,96.75,51.44369010516478
51.75,97.25,45.93258796260281
51.75,97.75,48.61420712726647
51.75,98.25,49.77483469742936
51.75,98.75,43.366519382740066
51.75,99.25,40.04781605079002
51.75,99.75,37.71735355822946
51.75,100.25,36.92635281722498
51.75,100.75,39.171545667585264
51.75,101.25,49.07813781114784
51.75,101.75,52.59074303936769
51.75,102.25,59.46748269299208
51.75,102.75,62.88583369007897
51.75,103.25,66.61882552838495
51.75,103.75,64.85677401490618
51.75,104.25,53.846610019378886
51.75,105.25,51.70396945368269
51.75,105.75,54.820100005399475
51.75,106.25,66.9033266050648
51.75,106.75,62.245977478562324
51.75,107.25,46.649802599579075
51.75,107.75,47.89328353177807
51.75,108.25,51.03730777483291
51.75,108.75,54.23805294017117
51.75,109.25,68.64761461740947
51.75,109.75,58.79862860866591
51.75,110.25,63.031514889539366
51.75,110.75,67.7913577209999
51.75,111.25,66.03837786987631
51.75,111.75,62.35303842821685
51.75,112.25,59.41328224558822
51.75,112.75,58.68800725163375
51.75,113.25,48.43710507807603
51.75,113.75,47.4524298092886
51.75,114.25,44.75305865097934
51.75,114.75,46.19423498631606
51.75,115.25,45.46585468879998
51.75,115.75,43.23033936303638
51.75,116.25,43.719862548956286
51.75,116.75,43.570706512801095
51.75,117.25,46.73507059544204
51.75,117.75,48.76441741405684
51.75,118.25,45.34258405444851
51.75,118.75,64.90422817892092
51.75,119.25,63.29409826978484
51.75,119.75,65.23152669613259
51.75,120.25,51.83232421539664
51.75,120.75,50.498726549600946
51.75,121.25,50.73554140220631
51.75,121.75,67.71084944695842
51.75,122.25,66.08937731081448
51.75,122.75,64.26205173265419
51.75,123.25,69.31341831339867
51.75,123.75,68.37720649130998
51.75,124.25,69.61031866130006
51.75,124.75,68.88536107264113
51.75,125.25,66.82653539805368
51.75,125.75,66.9781358455003
51.75,126.25,57.19661680063598
51.75,126.75,56.51368460520263
51.75,127.25,66.69826449433089
51.75,127.75,66.09286389213706
51.75,128.25,61.092901554389414
51.75,128.75,56.74661985373874
51.75,129.25,54.05636057068027
51.75,129.75,55.98872775429173
51.75,130.25,60.65090770644672
51.75,130.75,66.48764066280685
51.75,131.25,66.66864285537085
51.75,131.75,62.56647338694003
51.75,132.25,70.31992625162151
51.75,132.75,64.4446181750955
51.75,133.25,64.90483193162632
51.75,133.75,64.27280038293831
51.75,134.25,50.757284702303195
51.75,134.75,46.3291873991789
51.75,135.25,49.58746371908507
51.75,135.75,52.82685854022237
51.75,136.25,44.11728799483851
51.75,136.75,53.16809287483923
51.75,137.25,63.82840473797172
51.75,137.75,65.2616557769486
51.75,138.25,53.729101491942785
51.75,138.75,44.771543397410646
51.75,139.25,35.8637997506496
51.75,139.75,35.402953491496014
51.75,140.25,42.01386547218645
51.75,140.75,52.61075645431362
51.75,141.75,45.07781829986376
51.75,142.25,52.01706881658702
51.75,142.75,43.59470765498636
51.75,143.25,33.13303569321302
51.75,156.75,9.358699236662147
51.75,157.25,6.633684273008313
51.75,157.75,11.560042023423776
51.25,-127.25,57.1043453716351
51.25,-126.75,46.78793757036577
51.25,-126.25,34.65980737692751
51.25,-125.75,45.122762782816466
51.25,-125.25,28.469982509006982
51.25,-124.75,37.00684049261233
51.25,-124.25,44.25026133981613
51.25,-123.75,52.01393223416589
51.25,-123.25,54.18460156130504
51.25,-122.75,65.86751223624901
51.25,-122.25,64.65435335827776
51.25,-121.75,66.88486467845988
51.25,-121.25,64.95712566138248
51.25,-120.75,67.32516664573062
51.25,-120.25,64.41848576550879
51.25,-119.75,67.49501465932899
51.25,-119.25,68.24454008699654
51.25,-118.75,59.233562698614584
51.25,-118.25,55.84074481712779
51.25,-117.75,37.19821505404438
51.25,-117.25,46.40327736260202
51.25,-116.75,58.62076170011011
51.25,-116.25,58.84912502900088
51.25,-115.75,58.935713105104995
51.25,-115.25,61.61300627246868
51.25,-114.75,55.69174586620777
51.25,-114.25,38.37769473748152
51.25,-113.75,39.389810040530065
51.25,-113.25,36.0790855364311
51.25,-112.75,35.78315982489574
51.25,-112.25,36.34369180127513
51.25,-111.75,35.42427585878477
51.25,-111.25,35.5252402556205
51.25,-110.75,35.83202384833258
51.25,-110.25,36.34657293105809
51.25,-109.75,36.57123850617829
51.25,-109.25,36.067152770554486
51.25,-108.75,35.818251552274816
51.25,-108.25,35.454507685415834
51.25,-107.75,35.46701946772943
51.25,-107.25,35.061255997250555
51.25,-106.75,37.59447995672983
51.25,-106.25,34.60311759176109
51.25,-105.75,33.11995802180478
51.25,-105.25,34.3365936969775
51.25,-104.75,35.19826887137046
51.25,-104.25,30.925390197110623
51.25,-103.75,34.12497952985778
51.25,-103.25,30.804976470899305
51.25,-102.75,33.87871603733975
51.25,-102.25,32.80614173876395
51.25,-101.75,29.752085070678085
51.25,-101.25,35.098983723456556
51.25,-100.75,45.5735171556824
51.25,-100.25,31.751207304683085
51.25,-99.75,43.96389214296263
51.25,-99.25,44.12532956709209
51.25,-98.75,45.917998465358316
51.25,-98.25,51.09667482185778
51.25,-97.75,48.25850531511243
51.25,-97.25,51.46572352616939
51.25,-96.75,56.71846026125451
51.25,-96.25,64.04757081658373
51.25,-95.75,70.61217897823886
51.25,-95.25,67.75970898531746
51.25,-94.75,68.4105081063189
51.25,-94.25,67.96315425447423
51.25,-93.75,65.55392403905736
51.25,-93.25,64.11679949409424
51.25,-92.75,65.86688870549139
51.25,-92.25,64.33599676910191
51.25,-91.75,64.7762035756873
51.25,-91.25,64.72227467943956
51.25,-90.75,63.14902097073624
51.25,-90.25,63.98596626432077
51.25,-89.75,66.4127872560236
51.25,-89.25,66.65317655532517
51.25,-88.75,65.78591282551494
51.25,-88.25,65.59518390358828
51.25,-87.75,66.01606120566468
51.25,-87.25,66.91459334136493
51.25,-86.75,64.5846579256002
51.25,-86.25,66.77572775552665
51.25,-85.75,65.61056681702365
51.25,-85.25,66.24006763695644
51.25,-84.75,65.63100254432958
51.25,-84.25,62.54798633584339
51.25,-83.75,64.17333222293016
51.25,-83.25,58.13497843162821
51.25,-82.75,52.19070630056535
51.25,-82.25,49.16571677500232
51.25,-81.75,57.613972760981085
51.25,-81.25,61.62641145644738
51.25,-80.75,60.830781697833096
51.25,-80.25,48.314825722954076
51.25,-79.75,48.541694128965155
51.25,-79.25,49.638184317763404
51.25,-78.75,52.61278383847054
51.25,-78.25,48.83337178883083
51.25,-77.75,56.92575520015514
51.25,-77.25,53.613709146663005
51.25,-76.75,53.51569962614297
51.25,-76.25,51.856718056762
51.25,-75.75,54.10513195379743
51.25,-75.25,51.89744003236838
51.25,-74.75,48.03379123689406
51.25,-74.25,50.556396021637966
51.25,-73.75,47.28516566684963
51.25,-73.25,46.53226283546374
51.25,-72.75,54.79434241397062
51.25,-72.25,55.921622537574386
51.25,-71.75,55.211201093913914
51.25,-71.25,53.81951122852041
51.25,-70.75,54.26360722225105
51.25,-70.25,55.397472725216765
51.25,-69.75,45.05255242736427
51.25,-69.25,55.048103475080254
51.25,-68.75,53.8739710940668
51.25,-68.25,54.32593735571315
51.25,-67.75,56.59888929614739
51.25,-67.25,56.64894274003795
51.25,-66.75,56.98096724135237
51.25,-66.25,55.54996452629658
51.25,-65.75,51.420193935921795
51.25,-65.25,55.58030669863853
51.25,-64.75,51.030198767015015
51.25,-64.25,51.17627460636887
51.25,-63.75,56.59194870716045
51.25,-63.25,53.29550186284871
51.25,-62.75,55.27165428464975
51.25,-62.25,55.472509749819686
51.25,-61.75,55.45758331737295
51.25,-61.25,52.41536217407699
51.25,-60.75,53.24301685155541
51.25,-60.25,52.32628311404091
51.25,-59.75,49.85532319103199
51.25,-59.25,47.95451318829934
51.25,-58.75,38.231457290282954
51.25,-56.75,30.970570419780643
51.25,-56.25,33.032255066746146
51.25,-55.75,38.091416230885514
51.25,-3.75,32.09678831947794
51.25,-3.25,31.215207422541404
51.25,-2.75,29.931345235492778
51.25,-2.25,27.32194260698291
51.25,-1.75,30.05195024165711
51.25,-1.25,30.545301986757096
51.25,-0.75,33.49344917457844
51.25,-0.25,32.18129387531407
51.25,0.25,34.53452076246451
51.25,0.75,35.162778273672245
51.25,1.25,36.637567167167184
51.25,3.25,47.342815697768
51.25,3.75,47.32979263282914
51.25,4.25,40.51308343608297
51.25,4.75,38.304003988779
51.25,5.25,41.0223332195095
51.25,5.75,40.96395949249607
51.25,6.25,38.38974223256338
51.25,6.75,39.986490531510874
51.25,7.25,40.35223420974923
51.25,7.75,40.16332035573411
51.25,8.25,39.626835686336015
51.25,8.75,37.060104611100996
51.25,9.25,35.08500355795238
51.25,9.75,36.499865917971135
51.25,10.25,37.458092811446335
51.25,10.75,37.78581161606724
51.25,11.25,34.9517643537785
51.25,11.75,32.98568147095479
51.25,12.25,34.99563601602707
51.25,12.75,35.73910854022731
51.25,13.25,32.67136034535759
51.25,13.75,40.41470344845432
51.25,14.25,39.3054238171324
51.25,14.75,38.269319597805776
51.25,15.25,40.81396292724653
51.25,15.75,38.993461235293026
51.25,16.25,38.70988890384251
51.25,16.75,39.29656474979332
51.25,17.25,40.2104126328996
51.25,17.75,38.88590031683715
51.25,18.25,36.26595467760334
51.25,18.75,37.84602747908226
51.25,19.25,39.97146324502278
51.25,19.75,39.184157903515505
51.25,20.25,41.166615742669755
51.25,20.75,43.365145161771004
51.25,21.25,40.79938288398513
51.25,21.75,39.9930685491793
51.25,22.25,32.928126154695754
51.25,22.75,37.96119074758744
51.25,23.25,39.69213401341098
51.25,23.75,44.30744893106066
51.25,24.25,42.97560472782522
51.25,24.75,41.781637675981614
51.25,25.25,46.757195669612955
51.25,25.75,46.944915613078855
51.25,26.25,44.26108146910796
51.25,26.75,48.73736729790485
51.25,27.25,53.39991271101199
51.25,27.75,52.59370762503647
51.25,28.25,50.5666032642555
51.25,28.75,47.00980699549488
51.25,29.25,50.34804064433684
51.25,29.75,48.5439778966352
51.25,30.25,53.556986702633175
51.25,30.75,51.80989360179446
51.25,31.25,38.49782616299571
51.25,31.75,38.473226581100185
51.25,32.25,38.611861932005255
51.25,32.75,41.003759034441394
51.25,33.25,39.20741567847444
51.25,33.75,37.96133372163261
51.25,34.25,40.1526018964359
51.25,34.75,39.215422343710195
51.25,35.25,38.80198210754608
51.25,35.75,37.597759073016256
51.25,36.25,37.87804082452862
51.25,36.75,39.96189114282494
51.25,37.25,39.34709392722698
51.25,37.75,41.586822568908346
51.25,38.25,37.23545278473454
51.25,38.75,37.95910770928709
51.25,39.25,39.873094911160564
51.25,39.75,40.090052509906045
51.25,40.25,39.78365914417249
51.25,40.75,38.48496381980782
51.25,41.25,37.641955811688106
51.25,41.75,38.0625393297363
51.25,42.25,41.43720052855589
51.25,42.75,38.946321764015764
51.25,43.25,37.13486533615999
51.25,43.75,33.47761225899205
51.25,44.25,38.16124721992156
51.25,44.75,37.52982871576643
51.25,45.25,31.727408436983353
51.25,45.75,41.29237799193727
51.25,46.25,41.68616680191104
51.25,46.75,40.220715864361026
51.25,47.25,39.406521960593466
51.25,47.75,39.1986440835592
51.25,48.25,40.25760753363498
51.25,48.75,41.40920436860226
51.25,49.25,41.1827954633428
51.25,49.75,41.59285157381893
51.25,50.25,40.90519363217189
51.25,50.75,40.86266243546778
51.25,51.25,40.34964468170686
51.25,51.75,41.13168615025556
51.25,52.25,40.224789439890316
51.25,52.75,42.646131164463085
51.25,53.25,42.60983726677556
51.25,53.75,42.34721850167783
51.25,54.25,40.95742490196838
51.25,54.75,39.92831177717818
51.25,55.25,39.22680320729239
51.25,55.75,39.17655138615454
51.25,56.25,40.12179919427135
51.25,56.75,40.203363286173
51.25,57.25,40.60498495048394
51.25,57.75,42.64246500978085
51.25,58.25,42.698391096985745
51.25,58.75,42.14106679152951
51.25,59.25,41.32958857563858
51.25,59.75,41.93526790098832
51.25,60.25,41.47960365489061
51.25,60.75,41.94005714584374
51.25,61.25,41.18281985255628
51.25,61.75,42.415221891662114
51.25,62.25,42.27003076097468
51.25,62.75,42.81548527448837
51.25,63.25,42.65892956019998
51.25,63.75,42.85478437267547
51.25,64.25,43.60042837100282
51.25,64.75,42.77029969638595
51.25,65.25,42.058902434975906
51.25,65.75,42.16458313779607
51.25,66.25,41.383967318680206
51.25,66.75,39.82430678069878
51.25,67.25,39.606699678648994
51.25,67.75,39.81733334103497
51.25,68.25,40.43153181010942
51.25,68.75,39.71910299922554
51.25,69.25,41.01356699682049
51.25,69.75,40.16039415479965
51.25,70.25,39.48993623030039
51.25,70.75,40.42561944084926
51.25,71.25,41.84357481959091
51.25,71.75,40.45599238539809
51.25,72.25,40.46579166065803
51.25,72.75,41.368895782051325
51.25,73.25,39.64794876108938
51.25,73.75,38.08727812904344
51.25,74.25,39.8765488027674
51.25,74.75,38.86362934954745
51.25,75.25,39.46011074682882
51.25,75.75,39.4198426825413
51.25,76.25,39.51177346612688
51.25,76.75,38.47641592267681
51.25,77.25,38.64511640086279
51.25,77.75,38.82102150915769
51.25,78.25,39.47646532917561
51.25,78.75,40.60700324854649
51.25,79.25,40.2107926609075
51.25,79.75,41.46526722995803
51.25,80.25,43.315527280875585
51.25,80.75,40.527358630282166
51.25,81.25,41.406789481643486
51.25,81.75,39.32474854199492
51.25,82.25,43.512997648364795
51.25,82.75,53.134427236228916
51.25,83.25,49.78255398287995
51.25,83.75,55.18409051519449
51.25,84.25,58.089894117855344
51.25,84.75,52.99926038249747
51.25,85.25,56.40134501778102
51.25,85.75,56.547415867947635
51.25,86.25,59.97694616049182
51.25,86.75,57.292034810327024
51.25,87.25,60.01229170598202
51.25,87.75,66.29361721416792
51.25,88.25,53.9940874744628
51.25,88.75,48.81336665750808
51.25,89.25,43.97942558281102
51.25,89.75,41.298032409952235
51.25,90.25,43.14854068193965
51.25,90.75,42.472099782160655
51.25,91.25,47.93639979511298
51.25,91.75,53.667133213155275
51.25,92.25,61.83728329103993
51.25,92.75,55.667976052557904
51.25,93.25,47.777468872325244
51.25,93.75,46.78167895870001
51.25,94.25,51.89813828279733
51.25,94.75,41.12464129081134
51.25,95.25,44.31218346590982
51.25,95.75,66.4505638776755
51.25,96.25,72.69090786421498
51.25,96.75,68.239634478238
51.25,97.25,63.59422681394037
51.25,97.75,55.99857020048419
51.25,98.25,50.8000743554624
51.25,98.75,41.978216794442304
51.25,99.25,40.89335513855869
51.25,99.75,42.8908849446387
51.25,100.25,45.77899367861892
51.25,100.75,46.431581499984134
51.25,101.25,46.147563492603396
51.25,101.75,49.78566754509627
51.25,102.25,43.88766464446992
